DESC_PROVINCIA;CENTRO_EXAMEN;CODIGO_AUTOESCUELA;NOMBRE_AUTOESCUELA;CODIGO_SECCION;MES;ANYO;TIPO_EXAMEN;NOMBRE_PERMISO;NUM_APTOS;NUM_APTOS_1conv;NUM_APTOS_2conv;NUM_APTOS_3o4conv;NUM_APTOS_5_o_mas_conv;NUM_NO_APTOS
Albacete;Albacete ( municipio sin especificar) ;A 0824;EUROMOVIL;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0056;HINAREJOS;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0056;HINAREJOS;01;12;2025;PRUEBA TEÓRICA;B  ;1;0;1;0;0;0
Albacete;Albacete ( municipio sin especificar) ;J 0253;JESUS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;2;2;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;J 0253;JESUS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;0;0;0;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0257;MAS JAGUAR;01;12;2025;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Albacete;Albacete ( municipio sin especificar) ;A 0534;SANTOS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0153;VIAL;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;0
Albacete;Almansa;A 0655;A 3;02;12;2025;PRUEBA TEÓRICA;B  ;15;8;4;2;1;10
Albacete;Almansa;A 0655;A 3;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;4;0;0;0;4
Albacete;Almansa;AB0081;ALMANSA S L;01;12;2025;PRUEBA TEÓRICA;B  ;10;7;0;0;3;8
Albacete;Almansa;AB0081;ALMANSA S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;12;8;2;2;0;11
Albacete;Almansa;AB0118;AMOROS S L;01;12;2025;PRUEBA ESPECÍFICO;C  ;4;3;0;0;1;0
Albacete;Almansa;AB0118;AMOROS S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;3;2;1;0;0;1
Albacete;Almansa;AB0118;AMOROS S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;1;1;0;0;0
Albacete;Almansa;AB0118;AMOROS S L;01;12;2025;PRUEBA TEÓRICA;B  ;4;2;1;1;0;7
Albacete;Almansa;AB0118;AMOROS S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;3;3;1;0;2
Albacete;Almansa;A 0720;ARENAL;03;12;2025;PRUEBA TEÓRICA;B  ;11;9;1;1;0;14
Albacete;Almansa;A 0720;ARENAL;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;5;0;0;0;4
Albacete;Almansa;A 0801;AUTOESCUELA A1;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;1;0;0;0
Albacete;Almansa;AB0221;AUTOESCUELAS PELIGRO;01;12;2025;PRUEBA TEÓRICA;B  ;7;6;0;0;1;5
Albacete;Almansa;AB0221;AUTOESCUELAS PELIGRO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;9;6;2;0;1;3
Albacete;Almansa;AB0165;AUTOMAR;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;12;2;6;4;0;4
Albacete;Almansa;AB0165;AUTOMAR;01;12;2025;PRUEBA TEÓRICA;B  ;1;1;0;0;0;2
Albacete;Almansa;AB0242;DALE FORMACION;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;3;1;1;0;11
Albacete;Almansa;AB0243;DOOR DEKHO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;4;1;0;0;0
Albacete;Almansa;A 0520;EL CID;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;1
Albacete;Almansa;AB0190;ELEGO;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Albacete;Almansa;AB0190;ELEGO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;1;0;0;1
Albacete;Almansa;AB0190;ELEGO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;0;0;0;0;0;1
Albacete;Almansa;AB0190;ELEGO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Albacete;Almansa;A 0702;ELITE;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;0;1;0;2
Albacete;Almansa;A 0824;EUROMOVIL;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;2;2;0;0;0;0
Albacete;Almansa;A 0824;EUROMOVIL;03;12;2025;PRUEBA ESPECÍFICO;C  ;2;1;1;0;0;2
Albacete;Almansa;A 0824;EUROMOVIL;03;12;2025;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Albacete;Almansa;A 0824;EUROMOVIL;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;5;2;0;0;2
Albacete;Almansa;A 0824;EUROMOVIL;03;12;2025;PRUEBA TEÓRICA;B  ;7;3;2;2;0;5
Albacete;Almansa;A 0824;EUROMOVIL;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;0;0;0;0;0;1
Albacete;Almansa;A 0824;EUROMOVIL;03;12;2025;PRUEBA ESPECÍFICO;D  ;0;0;0;0;0;1
Albacete;Almansa;A 0824;EUROMOVIL;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;1;1;0;0;0;0
Albacete;Almansa;V 1049;EVOLUTION;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;10;7;1;2;0;3
Albacete;Almansa;AB0244;JAVI;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;1;0;0;1
Albacete;Almansa;AB0244;JAVI;01;12;2025;PRUEBA TEÓRICA;B  ;4;2;1;1;0;1
Albacete;Almansa;A 0788;JOTA JOTA;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Albacete;Almansa;A 0788;JOTA JOTA;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;4;0;0;0;4
Albacete;Almansa;A 0767;JUANJO S;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;3;0;1;0;3
Albacete;Almansa;A 0767;JUANJO S;02;12;2025;PRUEBA TEÓRICA;B  ;7;4;3;0;0;4
Albacete;Almansa;A 0084;LA UNION;02;12;2025;PRUEBA TEÓRICA;B  ;8;5;1;1;1;2
Albacete;Almansa;A 0084;LA UNION;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;3;0;1;0;0
Albacete;Almansa;AB0226;LA VEREDA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;0;1;0;1
Albacete;Almansa;V 0868;MECA;01;12;2025;PRUEBA ESPECÍFICO;C  ;0;0;0;0;0;2
Albacete;Almansa;V 0868;MECA;01;12;2025;PRUEBA TEÓRICA;B  ;2;1;0;1;0;1
Albacete;Almansa;V 0868;MECA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;10;7;0;1;2;3
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;6;3;1;1;1;3
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;4;4;0;0;0;0
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;2;0;1;1;0;1
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;4;1;3;0;1
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;2;2;0;0;0;1
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA TEÓRICA;B  ;2;0;1;0;1;2
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA ESPECÍFICO;D  ;1;1;0;0;0;0
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA ESPECÍFICO;EC ;2;1;1;0;0;0
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA ESPECÍFICO;C  ;7;6;1;0;0;3
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;1
Albacete;Almansa;AB0240;OBO DRIVEANDO S COOP;01;12;2025;PRUEBA ESPECÍFICO;A2 ;4;4;0;0;0;1
Albacete;Almansa;A 0846;ORIGENES;02;12;2025;PRUEBA TEÓRICA;B  ;2;2;0;0;0;2
Albacete;Almansa;A 0846;ORIGENES;02;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Albacete;Almansa;A 0846;ORIGENES;02;12;2025;PRUEBA ESPECÍFICO;AM ;0;0;0;0;0;1
Albacete;Almansa;A 0846;ORIGENES;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;2;0;0;0;0
Albacete;Almansa;A 0752;PARDO;02;12;2025;PRUEBA ESPECÍFICO;C  ;2;1;1;0;0;0
Albacete;Almansa;A 0752;PARDO;02;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Albacete;Almansa;A 0752;PARDO;02;12;2025;PRUEBA TEÓRICA;B  ;0;0;0;0;0;5
Albacete;Almansa;A 0752;PARDO;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;0;1;0;0;0
Albacete;Almansa;A 0752;PARDO;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;0;1;0;3
Albacete;Almansa;A 0752;PARDO;02;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Albacete;Almansa;A 0752;PARDO;02;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Albacete;Almansa;A 0752;PARDO;02;12;2025;PRUEBA ESPECÍFICO;A1 ;1;0;1;0;0;0
Albacete;Almansa;A 0534;SANTOS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;1;0;0;2
Albacete;Almansa;A 0534;SANTOS;03;12;2025;PRUEBA TEÓRICA;B  ;6;3;2;1;0;7
Albacete;Almansa;AB0125;TERCERO SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;0;1;0;0;0
Albacete;Almansa;AB0125;TERCERO SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;3;2;0;0;3
Albacete;Almansa;AB0125;TERCERO SL;01;12;2025;PRUEBA TEÓRICA;B  ;4;3;0;0;1;4
Albacete;Almansa;AB0000;TURNO LIBRE;03;12;2025;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Albacete;Almansa;A 0565;YESTE;02;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Albacete;Almansa;A 0565;YESTE;02;12;2025;PRUEBA ESPECÍFICO;A2 ;4;4;0;0;0;0
Albacete;Almansa;A 0565;YESTE;02;12;2025;PRUEBA TEÓRICA;B  ;7;4;0;3;0;6
Albacete;Almansa;A 0565;YESTE;02;12;2025;PRUEBA ESPECÍFICO;EC ;1;0;0;1;0;0
Albacete;Almansa;A 0565;YESTE;02;12;2025;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;0
Albacete;Almansa;A 0565;YESTE;02;12;2025;PRUEBA TEÓRICA;A1 ;1;0;1;0;0;3
Albacete;Almansa;A 0565;YESTE;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;1;1;0;0;1
Albacete;Almansa;A 0565;YESTE;02;12;2025;PRUEBA ESPECÍFICO;AM ;0;0;0;0;0;6
Albacete;Hellín;AB0200;AUTOESCUELA KM;01;12;2025;PRUEBA TEÓRICA;B  ;2;2;0;0;0;4
Albacete;Hellín;AB0200;AUTOESCUELA KM;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;1;0;1
Albacete;Hellín;AB0183;BALMES SLL;01;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;2
Albacete;Hellín;AB0183;BALMES SLL;01;12;2025;PRUEBA ESPECÍFICO;D  ;1;0;1;0;0;3
Albacete;Hellín;AB0183;BALMES SLL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;1;0;0;1
Albacete;Hellín;AB0183;BALMES SLL;01;12;2025;PRUEBA ESPECÍFICO;EC ;4;4;0;0;0;1
Albacete;Hellín;AB0183;BALMES SLL;01;12;2025;PRUEBA TEÓRICA;B  ;7;4;2;0;1;8
Albacete;Hellín;AB0183;BALMES SLL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;1
Albacete;Hellín;AB0183;BALMES SLL;01;12;2025;PRUEBA ESPECÍFICO;AM ;2;2;0;0;0;0
Albacete;Hellín;AB0183;BALMES SLL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Albacete;Hellín;AB0167;CANO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Albacete;Hellín;AB0167;CANO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;0;1;0;0;0
Albacete;Hellín;AB0167;CANO;01;12;2025;PRUEBA TEÓRICA;B  ;2;1;0;1;0;1
Albacete;Hellín;AB0167;CANO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;1;0;0;0
Albacete;Hellín;AB0167;CANO;01;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Albacete;Hellín;AB0237;DIAZ;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;6;1;0;1;5
Albacete;Hellín;AB0237;DIAZ;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Albacete;Hellín;AB0237;DIAZ;01;12;2025;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;0
Albacete;Hellín;AB0237;DIAZ;01;12;2025;PRUEBA TEÓRICA;B  ;12;9;0;1;2;3
Albacete;Hellín;AB0194;EL ANGEL;01;12;2025;PRUEBA TEÓRICA;B  ;5;2;1;2;0;9
Albacete;Hellín;AB0194;EL ANGEL;01;12;2025;PRUEBA ESPECÍFICO;C1 ;1;1;0;0;0;0
Albacete;Hellín;AB0194;EL ANGEL;01;12;2025;PRUEBA ESPECÍFICO;A2 ;3;2;0;1;0;0
Albacete;Hellín;AB0194;EL ANGEL;01;12;2025;PRUEBA ESPECÍFICO;C  ;3;2;1;0;0;0
Albacete;Hellín;AB0194;EL ANGEL;01;12;2025;PRUEBA ESPECÍFICO;AM ;2;0;1;0;1;0
Albacete;Hellín;AB0194;EL ANGEL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Albacete;Hellín;AB0194;EL ANGEL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;0;1;1;7
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA ESPECÍFICO;A2 ;5;3;2;0;0;1
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;6;6;0;0;0;2
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA ESPECÍFICO;EC ;7;5;2;0;0;1
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;3;1;1;1;0;0
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA TEÓRICA;B  ;9;4;2;3;0;9
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;3;2;1;0;0;1
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA DESTREZA;EC ;0;0;0;0;0;1
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;3;1;0;0;2
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA ESPECÍFICO;C  ;6;6;0;0;0;2
Albacete;Hellín;AB0161;EMILIO;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Albacete;Hellín;AB0113;ESCOBAR SL;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Albacete;Hellín;AB0113;ESCOBAR SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Albacete;Hellín;AB0113;ESCOBAR SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;3;0;0;0;1
Albacete;Hellín;AB0113;ESCOBAR SL;01;12;2025;PRUEBA TEÓRICA;B  ;1;1;0;0;0;6
Albacete;Hellín;AB0113;ESCOBAR SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Albacete;Hellín;AB0254;GARCIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;1
Albacete;Hellín;AB0254;GARCIA;01;12;2025;PRUEBA TEÓRICA;B  ;3;2;0;1;0;4
Albacete;Hellín;AB0249;GRUPO POVEDA FORMACION;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;0
Albacete;Hellín;AB0249;GRUPO POVEDA FORMACION;01;12;2025;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Albacete;Hellín;AB0249;GRUPO POVEDA FORMACION;01;12;2025;PRUEBA TEÓRICA;B  ;2;1;0;1;0;0
Albacete;Hellín;AB0249;GRUPO POVEDA FORMACION;01;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;2
Albacete;Hellín;AB0193;HELLIN INIESTA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;1
Albacete;Hellín;AB0193;HELLIN INIESTA;01;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Albacete;Hellín;AB0160;INIESTA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;6;1;0;0;3
Albacete;Hellín;AB0160;INIESTA;01;12;2025;PRUEBA TEÓRICA;B  ;7;4;0;2;1;9
Albacete;Hellín;AB0160;INIESTA;01;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Albacete;Hellín;J 0253;JESUS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;3;3;0;0;0;2
Albacete;Hellín;J 0253;JESUS;03;12;2025;PRUEBA ESPECÍFICO;C  ;11;6;1;2;2;7
Albacete;Hellín;J 0253;JESUS;03;12;2025;PRUEBA ESPECÍFICO;D  ;8;3;4;1;0;16
Albacete;Hellín;J 0253;JESUS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;2
Albacete;Hellín;J 0253;JESUS;03;12;2025;PRUEBA TEÓRICA;B  ;0;0;0;0;0;3
Albacete;Hellín;J 0253;JESUS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;5;3;1;0;1;2
Albacete;Hellín;J 0253;JESUS;03;12;2025;PRUEBA ESPECÍFICO;EC ;8;8;0;0;0;1
Albacete;Hellín;J 0253;JESUS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;3;3;0;0;0;2
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA TEÓRICA;B  ;5;2;1;1;1;7
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;3;2;0;1;0;1
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA ESPECÍFICO;EC ;2;2;0;0;0;0
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;0
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;1;1;0;4
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;1
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA ESPECÍFICO;D  ;1;0;1;0;0;1
Albacete;Hellín;AB0143;PATRICIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;0;1;1;0;0
Albacete;Hellín;AB0208;SAN JUAN;01;12;2025;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Albacete;Hellín;AB0208;SAN JUAN;01;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Albacete;Hellín;AB0208;SAN JUAN;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;0;1;3
Albacete;Villarrobledo;AB0169;EL BONILLO;01;12;2025;PRUEBA ESPECÍFICO;C  ;3;3;0;0;0;6
Albacete;Villarrobledo;AB0169;EL BONILLO;01;12;2025;PRUEBA ESPECÍFICO;A2 ;5;4;1;0;0;1
Albacete;Villarrobledo;AB0169;EL BONILLO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;1
Albacete;Villarrobledo;AB0169;EL BONILLO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;3;2;1;0;0;1
Albacete;Villarrobledo;AB0169;EL BONILLO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;5;5;0;0;0;0
Albacete;Villarrobledo;AB0169;EL BONILLO;01;12;2025;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Albacete;Villarrobledo;AB0169;EL BONILLO;01;12;2025;PRUEBA ESPECÍFICO;EC ;4;4;0;0;0;0
Albacete;Villarrobledo;AB0169;EL BONILLO;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Albacete;Villarrobledo;AB0171;EL ROBLE;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;1;3;0;0;4
Albacete;Villarrobledo;AB0171;EL ROBLE;01;12;2025;PRUEBA TEÓRICA;B  ;4;2;1;0;1;2
Albacete;Villarrobledo;AB0171;EL ROBLE;01;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Albacete;Villarrobledo;AB0239;EMILIO GARCIA;01;12;2025;PRUEBA TEÓRICA;B  ;4;2;1;1;0;8
Albacete;Villarrobledo;AB0239;EMILIO GARCIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;2
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA ESPECÍFICO;A2 ;2;0;2;0;0;1
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA TEÓRICA;A2 ;0;0;0;0;0;1
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA ESPECÍFICO;C  ;7;5;1;1;0;6
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;13;7;3;0;3;11
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;4;4;0;0;0;0
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA ESPECÍFICO;EC ;8;8;0;0;0;0
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA TEÓRICA;B  ;19;10;6;2;1;25
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;2;1;1;0;0;0
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;4;3;1;0;0;2
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA ESPECÍFICO;D  ;0;0;0;0;0;2
Albacete;Villarrobledo;CU0036;FENIX;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;5;4;0;1;0;1
Albacete;Villarrobledo;AB0056;HINAREJOS;10;12;2025;PRUEBA ESPECÍFICO;A2 ;3;2;1;0;0;1
Albacete;Villarrobledo;AB0056;HINAREJOS;10;12;2025;PRUEBA TEÓRICA;B  ;7;3;1;2;1;6
Albacete;Villarrobledo;AB0056;HINAREJOS;10;12;2025;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Albacete;Villarrobledo;AB0056;HINAREJOS;10;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;3
Albacete;Villarrobledo;AB0056;HINAREJOS;10;12;2025;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;0
Albacete;Villarrobledo;AB0056;HINAREJOS;10;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;1
Albacete;Villarrobledo;AB0056;HINAREJOS;10;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;0
Albacete;Villarrobledo;AB0056;HINAREJOS;10;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Albacete;Villarrobledo;AB0056;HINAREJOS;10;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Albacete;Villarrobledo;AB0260;HINAREJOS 360;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;1
Albacete;Villarrobledo;AB0127;JIMENEZ;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Albacete;Villarrobledo;AB0127;JIMENEZ;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;2;2;0;0;0;0
